split,label,category,source_type,source_path,output_path,sha256,average_hash
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (3).png,data/train/non_edible/gurke/cucumber-ne-k (3).png,933bd8359e5a6c31ddfbcf2e3dcbd65a993ab361f9bb25a29ac6aaae6f744f9d,4486363424923837052
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (5).png,data/train/non_edible/gurke/cucumber-ne-k (5).png,baf318c59d5eaad15bbcfb34105b6cf2aac8cd23ec156bf03ff79cdf33a6dd61,4503317884092546684
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (7).png,data/train/non_edible/gurke/cucumber-ne-k (7).png,270db84f1164de37bd2301ee12153323f16ab3825b8b51ce0205cc71f3d14453,4503302638029241980
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (8).png,data/train/non_edible/gurke/cucumber-ne-k (8).png,18d121bbde77422ee7fed579f3b27ca5336811258a9874cc062fe3625869240f,4503318100451491452
train,non_edible,gurke,structured,data/train/non_edible/gurke/cucumber-ne-k (9).png,data/train/non_edible/gurke/cucumber-ne-k (9).png,2302dfe7926ff98b2b8cd4707428c9b9c67c140e6114bfb933876a65c3f510bf,4503251922987515516
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_37b8abf13e08.jpg,data/train/non_edible/gurke/gurke_non_edible_37b8abf13e08.jpg,37b8abf13e08fa6f3a493e0cf2bfca03c170b1f3e2561ddd9eb3b75ccb65f79c,43488311238406169
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_4418f10943bd.png,data/train/non_edible/gurke/gurke_non_edible_4418f10943bd.png,4418f10943bdcb65f4c08fc577ca2c359056df51625dab51b89a5ac9f6f53d91,4503291643384036988
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_7d0ac5f9cb87.png,data/train/non_edible/gurke/gurke_non_edible_7d0ac5f9cb87.png,7d0ac5f9cb873422a881e08fa6b2703ebc01a6e40c0e4d6a6699ee0f1770ca2b,4503317893689114236
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_8a698f6ec348.jpg,data/train/non_edible/gurke/gurke_non_edible_8a698f6ec348.jpg,8a698f6ec3485f310a28e57fdb9c54358c08a6cf594511711b5a28b90454d9c7,18403946657071759614
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_9f58513b78c5.png,data/train/non_edible/gurke/gurke_non_edible_9f58513b78c5.png,9f58513b78c5bff599dd5de914c4bec23b6ffd7cab9728f2f79412518118e688,4503273913220071036
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_a658b255130a.png,data/train/non_edible/gurke/gurke_non_edible_a658b255130a.png,a658b255130ad4759175a7092337ba469c2780cff7a2baeaab6812e9bc4e54b9,4503251922987515516
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_c068fd78c61f.png,data/train/non_edible/gurke/gurke_non_edible_c068fd78c61f.png,c068fd78c61f8f432327dfbdd9288f0fc36b7fe23210a5bb2b82089c5773a091,4503311433185853052
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_d579be9829cb.jpg,data/train/non_edible/gurke/gurke_non_edible_d579be9829cb.jpg,d579be9829cb65a7fb3fd0fea3855fd90f29ab50edd93f18ef442c9ed64bcd93,18298098785617739904
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_dfc0dcddaabf.jpg,data/train/non_edible/gurke/gurke_non_edible_dfc0dcddaabf.jpg,dfc0dcddaabf76c2d16b520a0e3599b63ba137b7212ba45e50107e9f25159e40,8518624898858237462
train,non_edible,gurke,structured,data/train/non_edible/gurke/gurke_non_edible_e328190e3080.jpg,data/train/non_edible/gurke/gurke_non_edible_e328190e3080.jpg,e328190e30804bdce8a91b775292725a733b661e72ce6dac8517c61e73cf9007,5276404078423896319
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (164).jpg,data/train/non_edible/gurke/rottenCucumber (164).jpg,046342c1c829648ce382d561e8591168cb28fa674706884dc37ff77d03c5110a,5276404078423896319
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (283).jpg,data/train/non_edible/gurke/rottenCucumber (283).jpg,67ed780b11dbd48c0c901493b46ad8a44293d9dbc3c60ff8eca6900d4a273f80,17205443841713686527
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (286).jpg,data/train/non_edible/gurke/rottenCucumber (286).jpg,7bb9f1fba2b954c5214c08d4ceb0479dbb6d795f426511abe36303e270ffef0d,18446737345660559359
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (288).jpg,data/train/non_edible/gurke/rottenCucumber (288).jpg,959a6e097f453f413cee2fdb1e067436e16afb11e933acc2bf0c5562fa716e5f,18444634110925332991
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (291).jpg,data/train/non_edible/gurke/rottenCucumber (291).jpg,0f5d21bedb0548f2d10ca6a9aa3f3e7a9522e6de2113295603218cc58971dd81,18445039571105218551
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (300).jpg,data/train/non_edible/gurke/rottenCucumber (300).jpg,a00d048e3af8e75e2c0a4255fe712f7066b2a9f8093c986b2eec1c44987b18bf,18446739132375891967
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (309).jpg,data/train/non_edible/gurke/rottenCucumber (309).jpg,d8ab48189c4b5f9e4f0b5892f8b2878926bbcb44c2d0ee2b3d0485b930ebdb21,18446675637294329855
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (340).jpg,data/train/non_edible/gurke/rottenCucumber (340).jpg,dfd781a0dddc55bec0e1360735d21bbd4dff108db81d665d94e8437cf85f803a,18446743079449912319
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (361).JPG,data/train/non_edible/gurke/rottenCucumber (361).JPG,e2ae58533b21e741e124ea7605c5bc5f0efe4ae5c66f24c9f3101f6faaec079f,18446709716135911423
train,non_edible,gurke,structured,data/train/non_edible/gurke/rottenCucumber (365).JPG,data/train/non_edible/gurke/rottenCucumber (365).JPG,5c9b2c97c663466daf4c8362b320af205988233e00534751b8f74a8527ac3173,18442178642690958323
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (1).png,data/train/non_edible/orange/orange-ne-k (1).png,0711e6566b11e3e9eec5f28e9c4e210c05b92bf2ea72e03a479e2e0362843fef,18439891391271240643
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (10).png,data/train/non_edible/orange/orange-ne-k (10).png,44eaa02604270bd83890400836125eb1738de3190a63c8ffec5c468f0eb13ead,18430844670030086918
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (11).png,data/train/non_edible/orange/orange-ne-k (11).png,255dbc06b3b37d64736600c22b68a3929ed7e11fe41cfc2f61e8cf2f17eba539,11096869477596726019
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (12).png,data/train/non_edible/orange/orange-ne-k (12).png,25f2a6619dc547ad3d2f58c13194afe6f21920d6bf8b2c750e821ae330bbcf04,3393226551533084
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (13).png,data/train/non_edible/orange/orange-ne-k (13).png,19e659d3df1fa409999fdf7baf6edc336a6283b5408b6a5164441e8a8daca323,4358918177862217728
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (14).png,data/train/non_edible/orange/orange-ne-k (14).png,2dd083f3f4d4fb89d1696e1fcc74772cf13dd065423747320955e181993334f0,18421270594785362943
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (15).png,data/train/non_edible/orange/orange-ne-k (15).png,a09b2bb66deaad939137b9ac4b7eab99cb817f443611394f4649f678dfa7be6f,18438725900288770531
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (17).png,data/train/non_edible/orange/orange-ne-k (17).png,33b31ccf7921587918e905cbf220e7b1b32f8aa0de64ca7ca8928b90b1055ee0,16682322036957218815
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (18).png,data/train/non_edible/orange/orange-ne-k (18).png,498037291516e59ebabbd8498aed909d016492a818fbf16e6f1e0667aad1d18b,18438794336230556611
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (19).png,data/train/non_edible/orange/orange-ne-k (19).png,4aab84ccdaf775b7e2f08abfbcf03fbfae7d99d64b5dbaf2fc621361a78979bf,7950011245004800
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (2).png,data/train/non_edible/orange/orange-ne-k (2).png,05f7983b797fdcfbce05bf4338f1e58392817d687ed227def1fd237ce841eda2,18438723714167128515
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (20).png,data/train/non_edible/orange/orange-ne-k (20).png,cb44840bc9a69ff02f83c7b25067f0861b2fbcbf10b496d3803df905243216f5,17027580381085888
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (21).png,data/train/non_edible/orange/orange-ne-k (21).png,2cbabca46ca502a51e1540d5366274a3a0a56d458b95cd2fb93544b209aa5a25,18439922436238590403
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (22).png,data/train/non_edible/orange/orange-ne-k (22).png,8e4eb2217e1f7629959fd67a86f70065ebd94efa3de0f9489069997fc257ab06,18443123386264814535
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (24).png,data/train/non_edible/orange/orange-ne-k (24).png,72b70bfcc06bd7308de4f2f372252552dd67ecb9bc9f61164ea65fd01a63cf3e,18374392845121413248
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (5).png,data/train/non_edible/orange/orange-ne-k (5).png,c9f5b874599ada0699eeb1ed60f5184e12143eb43747b4fe8fed74a32c13ef2c,18443226740357825479
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (6).png,data/train/non_edible/orange/orange-ne-k (6).png,fe6a82dd428077ba729e36bfe44ce02982808fc14bcdcfa0baf4633130a9b332,16700334236443591663
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (7).png,data/train/non_edible/orange/orange-ne-k (7).png,e5fd20b8fe5973718025fe89164770a75228b9bd9c8f0356d42ca195e09b96d0,18437604396239127431
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (8).png,data/train/non_edible/orange/orange-ne-k (8).png,4fb2fcc9bd46064b54e194113af780ce05788e5baee77586a2be03ff6ca5806a,1746409837266091008
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-k (9).png,data/train/non_edible/orange/orange-ne-k (9).png,2e9ee42d6f2535cd88471014a269ee0f410004aeadbbb1e3f3882dfabdf02e5a,17939234756012817408
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-o (1).jpeg,data/train/non_edible/orange/orange-ne-o (1).jpeg,54c2bbc0d72e86a4a4144ab83f115fa7953ce24ff9683d2c86caec3511192380,81060375917195008
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-o (2).jpeg,data/train/non_edible/orange/orange-ne-o (2).jpeg,1c4ca95c96fff9c362bf3a7ceb8cb580f643e406b18d07019ed8fd1f653c085e,8858307236200514307
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-o (3).jpeg,data/train/non_edible/orange/orange-ne-o (3).jpeg,c65f25881bef6c026d1a6c5d7de081ae65b1c5778732bcbab5ed2b0b5aa6b72f,72090163833937679
train,non_edible,orange,structured,data/train/non_edible/orange/orange-ne-o (4).jpeg,data/train/non_edible/orange/orange-ne-o (4).jpeg,24456a7768e26230f562efb3b598752459f8675fa1850e36c5f6715e8e986987,4485425864150042494
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_007222653eb3.png,data/train/non_edible/orange/orange_non_edible_007222653eb3.png,007222653eb33495dd9b347daf761cebe627b0e504348c40c970d0545c479fa4,18446637421081690305
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_291d6cfce5b9.jpg,data/train/non_edible/orange/orange_non_edible_291d6cfce5b9.jpg,291d6cfce5b95d977f8c160b9c65d8b01eaf24ef56468582c00ef01adbda8e0c,18438794337847607295
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_307b7e171ede.jpg,data/train/non_edible/orange/orange_non_edible_307b7e171ede.jpg,307b7e171ededfc6dfb90e41747025ef764f40156698b7c3aeed8731fda45241,7921304522728448
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_344ac23bef54.jpg,data/train/non_edible/orange/orange_non_edible_344ac23bef54.jpg,344ac23bef54bfdd2c8b83801377448ad9b8b13d4b859f9211a554ee3b67e975,18446462671628820480
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_34636e6382b7.jpg,data/train/non_edible/orange/orange_non_edible_34636e6382b7.jpg,34636e6382b7a29236fe38be502daac6ea95b43bf3a96f3cc50139618414c7b7,18443333265147166720
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_494dadbbc69e.png,data/train/non_edible/orange/orange_non_edible_494dadbbc69e.png,494dadbbc69e28051b821146a1afd0c66772a19cee6e887007155d3403d6f7f2,2237167538839473935
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_6350a337971b.jpg,data/train/non_edible/orange/orange_non_edible_6350a337971b.jpg,6350a337971bc2f2299e980d41a3faca1b600ad85acba2a12855df82a97f1c90,18446734695515295744
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_a260109aadf9.jpg,data/train/non_edible/orange/orange_non_edible_a260109aadf9.jpg,a260109aadf9adccbd6a9988b78b569a8b8aae0aa571fb1ae5954007e27ca3f1,18446708346053706240
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_ba02cfa35d30.png,data/train/non_edible/orange/orange_non_edible_ba02cfa35d30.png,ba02cfa35d304eea43e97be61f49ab574f2cec056ac105b648970c4f54e41eb8,18412706642622875599
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_bcef90d7e4c1.jpg,data/train/non_edible/orange/orange_non_edible_bcef90d7e4c1.jpg,bcef90d7e4c1e9b4c2aff144055d91a3d874a7bf34e09338c539386dfae2aad4,18247492904899715072
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_cb14a19103db.jpg,data/train/non_edible/orange/orange_non_edible_cb14a19103db.jpg,cb14a19103db59cf933b4c0aed1bf2ffc02f9abfada49363342b8c605db43f8d,1176679563539980
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_ccc896a7dce3.png,data/train/non_edible/orange/orange_non_edible_ccc896a7dce3.png,ccc896a7dce3e51328f8c63327233ad063337c144bfb2d882ec872a441a5f404,18430844600873763783
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_d135765f97a2.jpg,data/train/non_edible/orange/orange_non_edible_d135765f97a2.jpg,d135765f97a24f9e00587b8ef9d554406c4a7cd522e4e53954637ac54999997f,18446629189840222208
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_d8d99c3a5d03.jpg,data/train/non_edible/orange/orange_non_edible_d8d99c3a5d03.jpg,d8d99c3a5d037b6b4c9f8e5a9a6de82cca8929bae0a8cafa6b4715f188f4f039,26905695748096
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_d92f755d151d.png,data/train/non_edible/orange/orange_non_edible_d92f755d151d.png,d92f755d151dcb6476582d0672def1d9140b3ce7148dba6952b61253e65b4237,18429716493420823491
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_dd7f687796fe.jpg,data/train/non_edible/orange/orange_non_edible_dd7f687796fe.jpg,dd7f687796febfbd1ca2140a46129e7d66998e5a3fba972fa4b5d90deafbef0f,18430853398081245184
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_f3bdb50ccac1.png,data/train/non_edible/orange/orange_non_edible_f3bdb50ccac1.png,f3bdb50ccac161fbe858e6ca3393e70d8d388d0d25d80fb74d13fb3165943d6d,18446743512008392832
train,non_edible,orange,structured,data/train/non_edible/orange/orange_non_edible_f5b01afccfb8.jpg,data/train/non_edible/orange/orange_non_edible_f5b01afccfb8.jpg,f5b01afccfb8c2452a2f13d89140f9b45e1991c7262105a2e5774958d045e977,18446523102594797056
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_03761769bcca.jpeg,data/train/non_edible/paprika/paprika_non_edible_03761769bcca.jpeg,03761769bcca58bf92bbcd026ff77ee8cda4d54f23b39e301be53ac639dc7700,14345962866589303567
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_16ad13568582.jpg,data/train/non_edible/paprika/paprika_non_edible_16ad13568582.jpg,16ad13568582e9a08a5443aed73dd3f97e88e3f08dfe6ce8130f74e0ca411766,40810567969014015
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_19b08f6b01a6.jpg,data/train/non_edible/paprika/paprika_non_edible_19b08f6b01a6.jpg,19b08f6b01a643d584b02fbf1555c2f7f8c362388b23d5ac128ad8a78023f564,18446717452441149939
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_1bad15e6da76.jpg,data/train/non_edible/paprika/paprika_non_edible_1bad15e6da76.jpg,1bad15e6da76c9ef06cf855e398e5ea16a72b338e017dcfdd92afae7ceec929a,18415085313849401247
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_1ef15f21a11b.jpg,data/train/non_edible/paprika/paprika_non_edible_1ef15f21a11b.jpg,1ef15f21a11b9f707eef1c897a7bdb3a90f59a5349257375e79ffadfcc0444d0,18430919660897028095
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_31b55488467a.jpg,data/train/non_edible/paprika/paprika_non_edible_31b55488467a.jpg,31b55488467a99c1b66da53be62dc74da09461a73e4119f99fa5fa664b04df7a,18446599369687840768
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_3de4a1d3d567.jpg,data/train/non_edible/paprika/paprika_non_edible_3de4a1d3d567.jpg,3de4a1d3d567ec57a3fdf8811e4b1b66d97d857baa79583c5cd4351a5a540ad8,18446743025805429760
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_5139e13a7f31.jpg,data/train/non_edible/paprika/paprika_non_edible_5139e13a7f31.jpg,5139e13a7f31f5b2be836cc7bacf015aa90182f1dfd4541691ecef04e2c0ccfa,18446732495286697984
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_5560080bba9e.jpg,data/train/non_edible/paprika/paprika_non_edible_5560080bba9e.jpg,5560080bba9ebd5126742ca44365914d2d3a13575ed8f29c4d4337239e53767e,2340973259459984636
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_5912abb9061f.jpg,data/train/non_edible/paprika/paprika_non_edible_5912abb9061f.jpg,5912abb9061f0d423a44b3f8620e412e67084126a5f58b591e8d37cfa179a19d,18439919962337567743
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_5a8b4f819db2.jpeg,data/train/non_edible/paprika/paprika_non_edible_5a8b4f819db2.jpeg,5a8b4f819db2309fd0eb56fa77534458bcf6b06a891d9b99dc4d2954889ee046,18229792906351480815
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_69e2c0debe38.jpg,data/train/non_edible/paprika/paprika_non_edible_69e2c0debe38.jpg,69e2c0debe38054f6d30c1656325d98ac99816b4b4922ad1cc03aaaf37c7f8b9,8133747771298802675
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_6ec33016bb89.jpg,data/train/non_edible/paprika/paprika_non_edible_6ec33016bb89.jpg,6ec33016bb895f0cc0371319a0a3afc8ba1d741027b2bd48df8f38528ae686cd,18446744069887492096
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_7fbea48cdf62.jpg,data/train/non_edible/paprika/paprika_non_edible_7fbea48cdf62.jpg,7fbea48cdf62a0536a29d415b8e3be3c4651752db829146b5999af3ef0ea6897,18446730815415519232
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_80769d34c83a.jpg,data/train/non_edible/paprika/paprika_non_edible_80769d34c83a.jpg,80769d34c83a282017cf946559526da3efbc9c4f7951ec6122208788a45c5ba9,18443350916805953536
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_8c79da92e384.jpg,data/train/non_edible/paprika/paprika_non_edible_8c79da92e384.jpg,8c79da92e384a4c4b2fe4d2d9e84dc44774432a8128f0bb8fa3ba2a9c5a8421b,18446740744857252717
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_8ca6569cf7c6.jpg,data/train/non_edible/paprika/paprika_non_edible_8ca6569cf7c6.jpg,8ca6569cf7c6dcce9f16cb5e438e8e7db1c008fc6871a3044797c7581916feb7,18445583543506689023
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_907acdd507e5.jpg,data/train/non_edible/paprika/paprika_non_edible_907acdd507e5.jpg,907acdd507e5503f86a90eb2055800f75a256ad5dc0bee53cd5de3e00ef23733,18446744073708474369
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_97682348d4b7.jpg,data/train/non_edible/paprika/paprika_non_edible_97682348d4b7.jpg,97682348d4b72ad16c61aed13e4ea0633e38370cb25cc8bf2af2e26d1baddc12,18445039562276325327
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_9af55cb95086.jpg,data/train/non_edible/paprika/paprika_non_edible_9af55cb95086.jpg,9af55cb950867fcae121c79dd26009fb0ac1bc264f924bf4349b78f1174b5b31,18446606716419408895
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_a171b0a5a0d9.jpg,data/train/non_edible/paprika/paprika_non_edible_a171b0a5a0d9.jpg,a171b0a5a0d90b1e8e6f75e02b52adc522b20cdee159441682fe08d9830f3056,18443350917341773824
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_a43de0662496.jpg,data/train/non_edible/paprika/paprika_non_edible_a43de0662496.jpg,a43de06624969f551df7e140b12ee0deacddc876e0e799d4fa6dc694e2f01878,18446743865403637760
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_b0757ffaf14c.jpg,data/train/non_edible/paprika/paprika_non_edible_b0757ffaf14c.jpg,b0757ffaf14c76e1e4524b7020b0981c48f14554b203b8962afc4123b0b37878,18446604991956356095
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_b224c4feadd8.jpg,data/train/non_edible/paprika/paprika_non_edible_b224c4feadd8.jpg,b224c4feadd86116809b3345af554cbac654ddf146d5e01a5a869a2569c8d37a,18446675360700531139
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_b9bfedcb9776.jpg,data/train/non_edible/paprika/paprika_non_edible_b9bfedcb9776.jpg,b9bfedcb9776069172e4a644f02a24d545d04c5b2b5afebbf6a6999e27511ab0,18446736929039892991
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_ba50f87fa77e.jpg,data/train/non_edible/paprika/paprika_non_edible_ba50f87fa77e.jpg,ba50f87fa77e6a42248bdf0931914f6d1e0afe26ce5e327bc6a08409713495d6,18446744069566103552
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_ba836436f4dc.jpg,data/train/non_edible/paprika/paprika_non_edible_ba836436f4dc.jpg,ba836436f4dc8b33f50f95bb1a7d640081a2f9541aab333fd78a6e85dd607b80,18442174243054551040
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_bdfbbf86a84c.jpg,data/train/non_edible/paprika/paprika_non_edible_bdfbbf86a84c.jpg,bdfbbf86a84cf1757057de00d372996ed2e3514e2030aaa0652d68ab7b14adf5,18446744069617751040
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_d61a2a04c253.jpg,data/train/non_edible/paprika/paprika_non_edible_d61a2a04c253.jpg,d61a2a04c253079d91f7119991f443eb0b2040f7c9be52f21a1a33dfa28f5f46,18446744069649989632
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_d99394e29dec.jpg,data/train/non_edible/paprika/paprika_non_edible_d99394e29dec.jpg,d99394e29dec18e816984575ca49c08b99f782eb546baf45fd60b2e5cd52ed0f,18412728512672169983
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_db0b4d7e8737.jpg,data/train/non_edible/paprika/paprika_non_edible_db0b4d7e8737.jpg,db0b4d7e87374c7a9881142db0b288a6f94768e5f4313df07ef6d331e7084bc1,18377818751856185472
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_e180ef89bce6.jpg,data/train/non_edible/paprika/paprika_non_edible_e180ef89bce6.jpg,e180ef89bce6bd21e721bd3e7838c7c67645ca7897a73a8acc39ed2c5e21aa06,18446743931975630848
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_eb91f0b8d4b7.jpg,data/train/non_edible/paprika/paprika_non_edible_eb91f0b8d4b7.jpg,eb91f0b8d4b707774104ceaf0c88fb6195de14af8c472c5bac634884d59b592a,9141884663568384
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_ed1d977fb23c.jpg,data/train/non_edible/paprika/paprika_non_edible_ed1d977fb23c.jpg,ed1d977fb23c1a83002ad5c872b1da9fcd8bfdbce0b63f4ec664146780229752,18442213964499764223
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_f787ed0cb4a0.jpg,data/train/non_edible/paprika/paprika_non_edible_f787ed0cb4a0.jpg,f787ed0cb4a05b52de1d83a6c445fe3ff59b2d3f98078cca277021b031671adf,2282706872047616
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_f7acb76854dc.jpeg,data/train/non_edible/paprika/paprika_non_edible_f7acb76854dc.jpeg,f7acb76854dc055ee6c3eb08cb4a4aa31e5638c5eb798733211e66548de0059d,7167897991724990735
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9815.jpeg,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9815.jpeg,2e0491c5af154b90a58f493712dc5725c6ed63df89ce05b1177706d9a36428d1,1085093761916600319
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9816.jpeg,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9816.jpeg,570173e71270beaa4df5234dc6ec6800a1ff0f7b14b7b6e08be58503901ccd98,17925315557826430975
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9817.jpeg,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9817.jpeg,19d27a2cb7ecbb015a1b9778f0292f0c7f663736df4317c96c60c8d3ec7844bf,9332446919047770111
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9818.jpeg,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9818.jpeg,b781bdd26e0ab3bf1ed914992599dcd2ce43e259e9583d631cc5e196c143fd2d,2020145911090380799
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9820.jpeg,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9820.jpeg,17e8327095558c0a3812a01c3312da42ed247202c5529469a02207d6ea08b7e9,18445865291196981759
train,non_edible,paprika,structured,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9822.jpeg,data/train/non_edible/paprika/paprika_non_edible_newraw_IMG_9822.jpeg,3b9b5e94e7a081b311c207bb160214dfa6bf45b5f9f013a8d0f234f83c50627d,18443296833114537983
